"idUSer";"timestamp";"code";"idJoint0";"x0";"y0";"z0";"a0";"idJoint1";"x1";"y1";"z1";"a1";"idJoint2";"x2";"y2";"z2";"a2";"idJoint5";"x5";"y5";"z5";"a5";"idJoint6";"x6";"y6";"z6";"a6";"idJoint8";"x8";"y8";"z8";"a8";"idJoint11";"x11";"y11";"z11";"a11";"idJoint12";"x12";"y12";"z12";"a12";"idJoint14";"x14";"y14";"z14";"a14";"idJoint16";"x16";"y16";"z16";"a16";"idJoint17";"x17";"y17";"z17";"a17";"idJoint19";"x19";"y19";"z19";"a19";"idJoint20";"x20";"y20";"z20";"a20";"idJoint21";"x21";"y21";"z21";"a21";"idJoint23";"x23";"y23";"z23";"a23"
1;1342111528021;sitting;0;302.49612;133.42969;2462.1797;1.0;1;281.16904;176.36551;2519.3674;1.0;2;277.67783;211.71825;2494.1013;1.0;5;244.21007;171.7764;2496.4746;1.0;6;236.25838;225.37798;2501.0977;1.0;8;262.66275;281.40924;2223.0896;1.0;11;317.46234;180.87198;2542.2603;1.0;12;316.12448;228.10576;2630.0952;1.0;14;330.36072;258.6423;2339.174;1.0;16;250.77393;245.31436;2454.6445;1.0;17;202.26195;306.37424;2194.3032;1.0;19;215.09805;375.04907;2350.4626;1.0;20;297.18958;250.24646;2483.0261;1.0;21;351.7902;280.4131;2219.8962;1.0;23;340.1664;357.32074;2405.5867;1.0
1;1342111528108;sitting;0;302.20605;131.09392;2477.4207;1.0;1;280.7073;175.11594;2524.9382;1.0;2;278.31662;210.46964;2503.9072;1.0;5;243.51251;171.37558;2496.3555;1.0;6;235.46603;225.73817;2503.677;1.0;8;263.45355;281.10114;2226.5618;1.0;11;317.06943;178.77258;2553.5212;1.0;12;309.81177;226.74829;2728.638;1.0;14;325.99667;233.71828;2469.801;1.0;16;248.30576;244.25739;2462.0046;1.0;17;203.4924;304.47922;2195.3875;1.0;19;215.17506;374.95868;2349.814;1.0;20;303.00534;248.551;2503.7476;1.0;21;351.41257;280.29443;2221.3203;1.0;23;340.08325;357.4171;2405.6445;1.0
1;1342111528204;sitting;0;300.69977;122.42216;2507.728;1.0;1;280.3271;174.72466;2529.408;1.0;2;280.25278;210.58798;2511.242;1.0;5;243.17178;173.59569;2503.7747;1.0;6;235.34056;228.15315;2508.237;1.0;8;265.5351;277.1386;2242.743;1.0;11;316.73685;175.83096;2555.0413;1.0;12;311.2443;224.88016;2695.7788;1.0;14;324.99915;233.99956;2448.484;1.0;16;252.07864;246.67957;2473.9226;1.0;17;203.77602;305.8846;2185.2705;1.0;19;215.248;376.75357;2342.9412;1.0;20;307.8477;247.26385;2512.2292;1.0;21;351.70837;280.57837;2224.4944;1.0;23;339.60867;355.86594;2414.9473;1.0
1;1342111528273;sitting;0;296.47614;119.059784;2521.223;1.0;1;280.27686;174.47992;2523.6208;1.0;2;281.25977;209.95007;2512.4915;1.0;5;243.3294;174.82921;2503.9373;1.0;6;235.25111;231.04814;2503.303;1.0;8;264.32007;280.65854;2240.3342;1.0;11;316.6524;174.13603;2543.3047;1.0;12;315.19983;225.02846;2642.5642;1.0;14;323.31018;233.9518;2426.0723;1.0;16;253.28903;246.44907;2486.0361;1.0;17;204.55031;307.8538;2194.6484;1.0;19;215.36021;378.4453;2344.9478;1.0;20;310.86105;245.03136;2516.6877;1.0;21;351.18597;279.17374;2226.7322;1.0;23;339.78058;354.51163;2416.6035;1.0
1;1342111528362;sitting;0;294.15625;118.40888;2531.45;1.0;1;280.4132;174.37685;2517.2437;1.0;2;281.2704;210.00732;2509.7922;1.0;5;243.58159;174.84335;2503.0095;1.0;6;235.18456;231.2391;2504.4426;1.0;8;264.41736;281.71112;2237.513;1.0;11;316.83063;173.91559;2531.4778;1.0;12;320.3853;227.42706;2601.6091;1.0;14;331.9053;238.75545;2411.7578;1.0;16;252.69298;246.54794;2491.015;1.0;17;203.81964;308.13712;2191.8572;1.0;19;215.40471;379.1614;2344.008;1.0;20;311.307;245.15834;2513.6667;1.0;21;351.01804;277.9169;2224.7188;1.0;23;340.04196;353.69882;2415.4622;1.0
1;1342111528433;sitting;0;289.83182;118.09612;2537.2124;1.0;1;279.95538;173.5542;2513.9773;1.0;2;278.8987;208.83981;2499.26;1.0;5;243.88683;172.46475;2508.562;1.0;6;235.26164;228.85667;2511.479;1.0;8;265.03745;272.00537;2253.3528;1.0;11;315.86887;174.63896;2519.3928;1.0;12;323.3833;228.67969;2576.0056;1.0;14;330.0209;249.22337;2367.7356;1.0;16;251.50717;243.86032;2480.635;1.0;17;196.46156;299.86526;2181.6738;1.0;19;216.08116;375.7459;2336.1057;1.0;20;304.06927;245.22444;2488.4502;1.0;21;351.13177;280.833;2230.5964;1.0;23;339.8001;356.5708;2420.6145;1.0
1;1342111528513;sitting;0;285.75525;119.956375;2544.7708;1.0;1;279.45328;172.14749;2516.3064;1.0;2;277.44067;207.33615;2497.3833;1.0;5;244.39638;170.5525;2517.7754;1.0;6;235.40608;226.52238;2531.9133;1.0;8;263.00812;271.7034;2264.0876;1.0;11;314.55112;173.74434;2514.8374;1.0;12;325.13013;224.46434;2548.9172;1.0;14;321.61615;259.0259;2336.1306;1.0;16;251.08736;241.92734;2479.4634;1.0;17;199.95792;298.3557;2167.45;1.0;19;215.98314;372.84454;2329.3196;1.0;20;299.72708;244.19786;2477.457;1.0;21;351.48468;283.99332;2236.4238;1.0;23;339.77927;359.2824;2426.496;1.0
1;1342111528612;sitting;0;284.0757;120.55605;2547.5996;1.0;1;278.54562;171.94508;2517.1729;1.0;2;275.7327;207.26184;2491.5166;1.0;5;243.90878;169.13933;2509.1614;1.0;6;234.88297;224.03102;2521.0066;1.0;8;264.71912;278.85904;2232.819;1.0;11;312.96268;174.73305;2525.1843;1.0;12;326.61853;225.72285;2518.9082;1.0;14;326.75363;268.70935;2338.1045;1.0;16;247.48697;241.426;2460.1091;1.0;17;209.90959;300.21222;2203.7122;1.0;19;216.53604;371.84265;2339.3572;1.0;20;298.11746;245.19226;2471.6118;1.0;21;350.45886;284.0221;2225.1365;1.0;23;339.7443;360.54904;2412.4023;1.0
1;1342111528706;sitting;0;282.64386;120.81745;2547.2854;1.0;1;278.14438;171.3379;2519.208;1.0;2;274.68076;205.6563;2488.114;1.0;5;243.92097;167.14851;2501.047;1.0;6;234.6691;222.6423;2503.0203;1.0;8;262.6382;279.37366;2217.5474;1.0;11;311.87787;175.4673;2537.3687;1.0;12;323.53876;225.44392;2517.9888;1.0;14;326.31195;270.48718;2349.1855;1.0;16;249.6294;238.53194;2445.8794;1.0;17;205.74776;298.0837;2211.885;1.0;19;216.00342;371.1717;2350.611;1.0;20;292.43546;243.1338;2468.161;1.0;21;349.82343;282.89304;2217.4922;1.0;23;340.21335;361.58395;2400.7197;1.0
1;1342111528796;sitting;0;280.75122;120.54249;2543.5613;1.0;1;278.3598;171.2015;2521.0322;1.0;2;275.66193;204.87361;2488.5134;1.0;5;244.37997;168.4266;2512.401;1.0;6;234.13014;225.1816;2509.1377;1.0;8;263.42758;280.02847;2225.8508;1.0;11;312.10773;173.95747;2529.6633;1.0;12;325.34247;224.66565;2520.7122;1.0;14;324.75183;262.4065;2340.4863;1.0;16;250.62505;237.7735;2450.481;1.0;17;206.45314;297.41452;2212.0618;1.0;19;215.27081;371.4642;2344.618;1.0;20;295.0604;241.09384;2461.5083;1.0;21;349.52792;283.95856;2226.9023;1.0;23;339.4559;362.0194;2409.297;1.0
