"idUSer";"timestamp";"code";"idJoint0";"x0";"y0";"z0";"a0";"idJoint1";"x1";"y1";"z1";"a1";"idJoint2";"x2";"y2";"z2";"a2";"idJoint5";"x5";"y5";"z5";"a5";"idJoint6";"x6";"y6";"z6";"a6";"idJoint8";"x8";"y8";"z8";"a8";"idJoint11";"x11";"y11";"z11";"a11";"idJoint12";"x12";"y12";"z12";"a12";"idJoint14";"x14";"y14";"z14";"a14";"idJoint16";"x16";"y16";"z16";"a16";"idJoint17";"x17";"y17";"z17";"a17";"idJoint19";"x19";"y19";"z19";"a19";"idJoint20";"x20";"y20";"z20";"a20";"idJoint21";"x21";"y21";"z21";"a21";"idJoint23";"x23";"y23";"z23";"a23"
1;1342369522581;sitting;0;351.36258;200.38387;2936.8625;1.0;1;349.8276;239.45892;2868.3806;1.0;2;347.91077;276.7668;2793.8828;1.0;5;328.6482;239.47102;2887.0725;1.0;6;299.5958;273.21964;2708.197;1.0;8;312.2217;255.89688;2474.8606;1.0;11;371.28485;239.44669;2849.689;1.0;12;395.99503;280.0676;2679.3784;1.0;14;377.6284;252.18034;2487.4868;1.0;16;325.7099;315.6569;2736.284;1.0;17;312.62003;335.01776;2312.75;1.0;19;314.3444;425.77817;2339.8547;1.0;20;366.32025;316.5865;2702.4858;1.0;21;374.12012;339.96494;2275.7483;1.0;23;373.46494;421.90454;2367.8306;1.0
1;1342369522638;sitting;0;351.28296;199.44061;2935.6433;1.0;1;349.67587;238.8646;2869.8103;1.0;2;347.676;276.29123;2797.56;1.0;5;328.41495;238.51978;2885.0525;1.0;6;302.1407;275.62195;2709.1062;1.0;8;310.91156;257.5446;2468.1533;1.0;11;371.16388;239.21309;2854.5679;1.0;12;392.7537;280.96295;2681.173;1.0;14;377.77078;252.1389;2482.8418;1.0;16;325.32214;314.98654;2739.106;1.0;17;313.96088;335.01324;2317.8965;1.0;19;315.20633;425.20227;2339.9487;1.0;20;366.02405;316.4253;2711.514;1.0;21;375.6473;340.52036;2285.0464;1.0;23;374.52563;421.1467;2374.0874;1.0
1;1342369522710;sitting;0;351.4465;199.5597;2944.9631;1.0;1;350.31485;238.26146;2877.782;1.0;2;348.70856;275.47357;2803.8276;1.0;5;329.18655;238.40388;2896.0842;1.0;6;310.45746;283.9984;2717.2615;1.0;8;312.40018;278.24658;2456.4543;1.0;11;371.71362;238.11722;2859.4797;1.0;12;387.1811;284.02057;2697.0151;1.0;14;379.07706;269.9616;2460.4502;1.0;16;326.8695;314.3767;2746.439;1.0;17;315.61078;331.91486;2328.183;1.0;19;317.3509;424.61942;2345.1963;1.0;20;367.40698;315.03098;2713.3074;1.0;21;377.00635;338.66278;2278.099;1.0;23;375.2639;421.35193;2368.1094;1.0
1;1342369522802;sitting;0;352.64313;196.72644;2935.5688;1.0;1;351.478;236.14665;2879.964;1.0;2;349.91818;273.89294;2815.6494;1.0;5;330.4939;236.46608;2902.2795;1.0;6;314.58786;284.89;2764.8472;1.0;8;319.09482;296.64594;2502.0527;1.0;11;372.78983;235.82224;2857.6484;1.0;12;384.1044;290.55725;2710.763;1.0;14;378.7827;298.75284;2456.064;1.0;16;328.43372;313.14386;2771.5186;1.0;17;313.53323;329.84213;2341.388;1.0;19;317.5654;426.1769;2344.0066;1.0;20;368.4305;313.66788;2731.1511;1.0;21;376.57233;340.49713;2284.9111;1.0;23;374.7824;423.35562;2374.6638;1.0
1;1342369522875;sitting;0;348.90314;201.98022;2933.9858;1.0;1;349.1204;240.99612;2872.273;1.0;2;348.87994;278.76016;2803.7417;1.0;5;327.95847;241.78845;2890.1445;1.0;6;317.4463;286.21347;2761.6362;1.0;8;323.34695;304.44144;2500.6348;1.0;11;370.54733;240.19386;2854.4011;1.0;12;386.43317;287.07928;2778.8167;1.0;14;381.43396;303.8308;2522.6648;1.0;16;328.5147;318.71466;2751.383;1.0;17;313.27985;338.73077;2312.07;1.0;19;317.43076;431.34067;2327.9746;1.0;20;368.97943;318.11496;2719.038;1.0;21;376.8001;344.55923;2263.7783;1.0;23;374.4853;427.97238;2358.4663;1.0
1;1342369522936;sitting;0;347.6788;202.92218;2933.7654;1.0;1;348.61407;242.01263;2870.0713;1.0;2;348.91498;279.76038;2800.1602;1.0;5;327.32004;242.74551;2882.858;1.0;6;318.34573;288.8854;2746.3435;1.0;8;326.5304;308.81372;2487.1772;1.0;11;370.09866;241.27318;2857.2844;1.0;12;386.38004;286.3384;2780.0369;1.0;14;382.02927;306.2967;2524.5757;1.0;16;328.9519;319.8121;2741.8293;1.0;17;311.61887;320.64685;2322.7727;1.0;19;317.27637;427.87598;2332.7795;1.0;20;369.68344;319.06723;2718.669;1.0;21;377.28787;342.06088;2271.628;1.0;23;374.38464;425.68103;2370.972;1.0
1;1342369523016;sitting;0;348.50015;200.9198;2923.261;1.0;1;349.26822;240.90506;2866.957;1.0;2;349.53073;278.99185;2802.5444;1.0;5;327.908;241.51459;2879.0688;1.0;6;319.06937;290.96466;2736.779;1.0;8;332.81348;320.99298;2499.4167;1.0;11;370.8097;240.29034;2854.8452;1.0;12;385.31113;287.61877;2760.775;1.0;14;380.4513;307.82404;2503.3354;1.0;16;329.56644;319.13736;2749.0886;1.0;17;313.16415;298.3023;2354.1282;1.0;19;318.41718;423.0552;2357.4185;1.0;20;370.20743;318.6017;2727.175;1.0;21;379.08603;339.83917;2278.9329;1.0;23;370.34995;420.8684;2382.5188;1.0
1;1342369523073;sitting;0;347.71695;199.02837;2917.446;1.0;1;349.02887;239.18599;2866.748;1.0;2;349.9205;277.4871;2806.956;1.0;5;327.61166;239.66222;2871.7717;1.0;6;318.99527;290.6407;2741.9033;1.0;8;334.221;322.7527;2510.4414;1.0;11;370.5213;238.70808;2861.7244;1.0;12;384.99774;288.78418;2753.319;1.0;14;379.7947;308.317;2494.86;1.0;16;330.5813;317.77652;2751.7192;1.0;17;312.24033;314.32004;2340.5332;1.0;19;319.5568;422.84183;2348.1782;1.0;20;371.18787;317.1333;2742.609;1.0;21;381.4626;338.4336;2284.4067;1.0;23;369.77075;418.38797;2384.1997;1.0
1;1342369523146;sitting;0;347.78333;198.92198;2913.4604;1.0;1;349.69714;239.44412;2864.6863;1.0;2;351.27063;277.87573;2806.859;1.0;5;328.23987;240.1767;2867.8503;1.0;6;319.6681;290.6889;2743.6448;1.0;8;339.833;322.0888;2518.6238;1.0;11;371.20187;238.70992;2861.5225;1.0;12;384.99658;288.0555;2757.673;1.0;14;380.68478;307.33524;2498.1462;1.0;16;332.69217;318.5328;2751.8916;1.0;17;312.17596;326.36868;2331.0437;1.0;19;320.54007;424.41714;2338.3662;1.0;20;373.1706;317.31436;2746.1714;1.0;21;383.51697;339.7048;2275.9297;1.0;23;370.17526;419.7087;2360.3262;1.0
1;1342369523223;sitting;0;346.0169;199.70364;2912.1887;1.0;1;349.21188;240.04999;2866.0488;1.0;2;352.22754;278.59604;2812.0815;1.0;5;327.78775;241.5588;2868.585;1.0;6;325.4076;292.80283;2714.1228;1.0;8;358.46265;324.50983;2525.3198;1.0;11;370.67398;238.53848;2863.5127;1.0;12;386.14456;286.53076;2777.3562;1.0;14;380.31577;305.18826;2518.9556;1.0;16;335.21802;320.00348;2760.4082;1.0;17;309.64508;332.66513;2333.1094;1.0;19;318.0802;426.65967;2321.44;1.0;20;375.538;317.29535;2755.8203;1.0;21;379.3996;336.38083;2280.7158;1.0;23;368.88297;421.20453;2313.815;1.0
1;1342369523284;sitting;0;344.98242;199.0615;2911.604;1.0;1;348.83484;239.67314;2868.4517;1.0;2;352.4718;278.29727;2818.1338;1.0;5;327.48306;241.67332;2873.6672;1.0;6;324.51285;293.23438;2707.847;1.0;8;367.065;318.03293;2541.5754;1.0;11;370.26437;237.66566;2863.236;1.0;12;384.50122;287.38193;2771.9917;1.0;14;375.88388;305.985;2516.1157;1.0;16;336.19534;320.06845;2772.537;1.0;17;310.0902;333.8465;2332.9504;1.0;19;316.0152;427.15564;2289.7832;1.0;20;376.35516;316.57706;2763.0947;1.0;21;374.67426;334.17297;2280.4084;1.0;23;369.78885;424.83496;2250.1833;1.0
1;1342369523359;sitting;0;344.35645;199.6249;2923.525;1.0;1;348.48944;239.50815;2873.2605;1.0;2;352.43887;277.80453;2817.8171;1.0;5;327.17197;241.62581;2877.223;1.0;6;325.4333;292.6753;2714.5444;1.0;8;369.31732;315.06976;2547.229;1.0;11;369.8658;237.38464;2869.2979;1.0;12;384.2674;288.00998;2767.9229;1.0;14;374.21158;306.0601;2513.0234;1.0;16;336.47525;319.52985;2765.9585;1.0;17;310.07187;332.5303;2319.1726;1.0;19;315.21194;427.65677;2265.0889;1.0;20;376.67053;315.74173;2758.789;1.0;21;372.51068;332.28754;2276.016;1.0;23;369.8848;425.84833;2222.9036;1.0
1;1342369523438;sitting;0;344.68985;200.94398;2931.2168;1.0;1;348.94116;240.24968;2874.4702;1.0;2;353.04468;278.3721;2815.455;1.0;5;327.6347;242.44408;2878.3162;1.0;6;318.4179;295.67145;2720.743;1.0;8;369.87405;300.8732;2612.3376;1.0;11;370.30475;238.0494;2870.624;1.0;12;383.3273;289.2514;2767.8826;1.0;14;371.85742;304.86673;2514.6152;1.0;16;337.2067;320.09955;2759.9202;1.0;17;312.3624;333.08954;2326.4084;1.0;19;315.6319;429.17004;2250.1377;1.0;20;377.4919;316.14932;2752.96;1.0;21;367.09158;318.8762;2311.9111;1.0;23;373.82736;429.98062;2188.0896;1.0
1;1342369523496;sitting;0;344.84253;200.31728;2921.3303;1.0;1;349.33017;240.29442;2872.101;1.0;2;353.6746;278.72015;2819.9893;1.0;5;328.0097;242.57306;2875.2026;1.0;6;317.12372;295.87717;2708.0405;1.0;8;371.76462;296.67416;2650.7551;1.0;11;370.69675;238.01085;2868.9998;1.0;12;384.69763;287.74435;2766.5798;1.0;14;373.64694;306.26953;2515.3328;1.0;16;338.1541;320.6531;2770.6836;1.0;17;313.42676;338.70776;2348.653;1.0;19;315.50415;429.8452;2255.8389;1.0;20;378.25177;316.52832;2765.071;1.0;21;366.769;328.3864;2336.3425;1.0;23;376.38492;432.01672;2187.0002;1.0
1;1342369523576;sitting;0;345.5519;199.92699;2929.926;1.0;1;349.5556;239.97101;2878.0854;1.0;2;353.61618;278.32474;2825.148;1.0;5;328.365;242.42111;2887.3765;1.0;6;320.71585;296.0318;2689.0269;1.0;8;377.575;294.31158;2686.7815;1.0;11;370.88348;237.50502;2868.7944;1.0;12;386.48083;285.56845;2770.879;1.0;14;378.6866;311.4123;2527.2798;1.0;16;337.8924;320.2094;2780.6191;1.0;17;311.83203;337.9826;2357.3052;1.0;19;309.68057;429.68417;2235.5999;1.0;20;377.89264;316.0645;2763.802;1.0;21;359.43643;320.06708;2342.4084;1.0;23;380.7002;433.7678;2155.3962;1.0
1;1342369523645;sitting;0;345.55417;201.56119;2925.6748;1.0;1;349.56174;241.43225;2874.8638;1.0;2;353.47247;279.89774;2822.4578;1.0;5;328.30194;243.70444;2882.4846;1.0;6;322.03357;296.2672;2681.9932;1.0;8;379.09512;293.4071;2694.0698;1.0;11;370.93454;239.14798;2867.243;1.0;12;386.8462;283.8844;2783.1072;1.0;14;380.88907;312.56223;2542.9465;1.0;16;337.54532;321.75797;2776.9468;1.0;17;314.62912;336.40796;2356.5762;1.0;19;304.06638;433.14505;2226.3179;1.0;20;377.6168;317.86972;2763.1567;1.0;21;360.62637;327.6501;2329.1099;1.0;23;385.49545;436.46716;2155.4482;1.0
1;1342369523704;sitting;0;345.03726;202.21346;2915.5098;1.0;1;349.04742;242.46284;2870.575;1.0;2;352.7512;281.20245;2822.8496;1.0;5;327.76947;244.66228;2879.4807;1.0;6;318.54645;297.4;2688.6387;1.0;8;376.15558;293.86542;2686.844;1.0;11;370.45782;240.24974;2861.669;1.0;12;386.5582;284.5235;2779.6047;1.0;14;382.99582;314.78738;2539.1877;1.0;16;336.63492;323.1059;2783.1853;1.0;17;317.3177;330.61252;2354.6243;1.0;19;293.87082;430.70023;2260.49;1.0;20;376.646;319.43246;2767.0635;1.0;21;361.07446;330.45316;2324.4631;1.0;23;393.5673;433.6194;2166.8352;1.0
1;1342369523773;sitting;0;345.156;201.82524;2914.9548;1.0;1;349.1275;242.23933;2871.6191;1.0;2;352.69925;281.04227;2825.9104;1.0;5;327.8019;244.0799;2874.518;1.0;6;316.51505;297.36942;2688.532;1.0;8;374.23883;293.85117;2687.4233;1.0;11;370.49622;240.39507;2868.72;1.0;12;386.60425;284.7138;2780.4202;1.0;14;384.12994;313.7023;2536.2766;1.0;16;336.41956;322.7695;2782.829;1.0;17;318.15424;331.60046;2344.6462;1.0;19;288.91943;429.60938;2286.508;1.0;20;376.39508;319.4696;2777.5745;1.0;21;362.019;331.40964;2330.6626;1.0;23;399.59106;431.60693;2202.3809;1.0
1;1342369523836;sitting;0;345.44098;202.53026;2913.698;1.0;1;349.65878;242.91098;2870.1616;1.0;2;353.54865;281.73148;2824.7869;1.0;5;328.313;244.90273;2872.6145;1.0;6;315.71677;296.7513;2691.737;1.0;8;373.56378;294.13028;2683.7466;1.0;11;371.0411;240.91583;2867.7087;1.0;12;386.1516;284.3908;2783.9602;1.0;14;384.82315;312.164;2536.6523;1.0;16;337.63098;323.61603;2781.6296;1.0;17;320.13235;333.70212;2341.9893;1.0;19;286.93207;429.1053;2314.7637;1.0;20;377.53183;320.02002;2777.1946;1.0;21;363.69492;332.0264;2313.9683;1.0;23;404.65112;430.69553;2217.0598;1.0
1;1342369523898;sitting;0;344.32465;200.7785;2933.2063;1.0;1;349.36545;240.46378;2880.7822;1.0;2;354.26392;278.66226;2827.159;1.0;5;328.19058;243.1686;2886.1216;1.0;6;314.0408;298.69388;2687.2954;1.0;8;371.8515;294.0705;2681.3552;1.0;11;370.619;237.74892;2875.4429;1.0;12;386.05948;283.2467;2781.4243;1.0;14;385.25266;314.86313;2542.3157;1.0;16;339.4212;320.746;2778.3694;1.0;17;317.4149;333.91483;2337.598;1.0;19;278.62665;418.8015;2398.3757;1.0;20;379.352;315.92123;2768.702;1.0;21;363.8551;336.28757;2293.1567;1.0;23;412.55005;424.34583;2295.426;1.0
1;1342369523970;sitting;0;345.31036;199.4169;2932.8604;1.0;1;349.82916;239.38004;2881.8655;1.0;2;354.17975;277.65015;2829.2036;1.0;5;328.6845;241.96423;2890.7417;1.0;6;313.9762;298.75458;2683.2847;1.0;8;371.7882;293.68893;2681.9326;1.0;11;371.10446;236.77988;2872.9895;1.0;12;386.20276;282.67288;2787.5195;1.0;14;385.64398;313.195;2545.839;1.0;16;338.80484;319.5748;2784.5745;1.0;17;313.1446;334.24527;2344.1982;1.0;19;275.6698;412.73505;2452.527;1.0;20;378.70135;315.15637;2768.509;1.0;21;365.1706;338.7478;2291.3657;1.0;23;412.11438;421.5085;2356.0005;1.0
1;1342369524034;sitting;0;345.03815;199.06096;2934.538;1.0;1;349.10052;239.01749;2884.899;1.0;2;352.94153;277.33524;2833.179;1.0;5;327.936;241.33026;2893.8848;1.0;6;313.86584;299.18686;2678.1582;1.0;8;371.47675;293.7462;2689.901;1.0;11;370.3973;236.69026;2875.9133;1.0;12;386.8513;280.99838;2797.6104;1.0;14;384.5841;311.05826;2556.511;1.0;16;337.0386;319.02115;2789.5886;1.0;17;310.13895;339.6617;2324.5496;1.0;19;273.88535;406.90506;2494.6318;1.0;20;376.92874;315.1234;2773.329;1.0;21;369.67947;343.36664;2281.048;1.0;23;410.5808;415.92435;2420.9568;1.0
1;1342369524125;sitting;0;346.116;199.76796;2933.7327;1.0;1;349.4918;239.86467;2882.5679;1.0;2;352.80902;278.2329;2830.003;1.0;5;328.31073;241.97273;2893.141;1.0;6;313.76422;299.29254;2672.9602;1.0;8;371.31012;293.98267;2691.0784;1.0;11;370.82877;237.7411;2871.9946;1.0;12;388.71133;280.5751;2805.6318;1.0;14;384.9256;310.71722;2566.3303;1.0;16;336.3292;319.76547;2787.007;1.0;17;307.68527;339.11258;2323.2761;1.0;19;273.59656;402.34378;2515.0466;1.0;20;376.31226;316.32956;2767.869;1.0;21;371.15594;343.49066;2274.9402;1.0;23;408.1649;409.25363;2446.6672;1.0
1;1342369524188;sitting;0;345.83566;200.29086;2933.5825;1.0;1;348.8676;240.28525;2882.4675;1.0;2;351.88687;278.68872;2829.979;1.0;5;327.67117;242.23677;2893.0952;1.0;6;313.88104;299.3729;2675.0063;1.0;8;371.32547;293.69434;2694.4;1.0;11;370.22095;238.31926;2871.8398;1.0;12;388.98376;281.36865;2801.483;1.0;14;384.75085;312.13788;2563.7446;1.0;16;335.09128;320.10657;2787.1062;1.0;17;307.43912;339.65363;2326.51;1.0;19;274.32535;403.26907;2511.8953;1.0;20;375.0877;316.96994;2767.8745;1.0;21;371.73273;343.51318;2279.3472;1.0;23;408.02686;408.95273;2446.7107;1.0
